
id	media_type	comment_count	media_like_count	product_type	media_text	media_created_at
2130012516640852031_6323132732	8	0	423	carousel_container	Ректор Есеновского университета Берик Бакытжанович Ахметов провел традиционную встречу со студентами педагогического факультета. В ходе встречи ректор рассказал студентам об основных тенденциях в сфере образования. Студенты получили информацию о важнейших профессиях в современном обществе, а в конце встречи получили исчерпывающие ответы на все интересующие их вопросы. В Есеновском университете прошла традиционная встреча ректора университета Ахметовой Берики Бакытжанович со студентами педагогического факультета. В ходе встречи ректор рассказал студентам об основных направлениях обучения. Студенты получили информацию о наиболее востребованных в современном обществе специальностях. В конце встречи студенты получили исчерпывающие ответы на все интересующие их вопросы.	1568137301
2130002219439974691_6323132732	8	0	334	carousel_container	10 сентября ректор Есеновского университета Берик Бакытжанович Ахметов встретился с профессорско-преподавательским составом педагогического факультета. В ходе встречи ректор и профессорско-преподавательский состав педагогического факультета отметили основные тенденции в сфере образования, обсудили задачи, поставленные перед факультетом в новом учебном году, затронули вопросы повышения качества преподавания и академической честности. 10 сентября ректор Есеновского университета Ахметов Берик Бакытжанович встретился с профессорско-преподавательским составом педагогического факультета университета. В ходе встречи ректор и профессорско-преподавательский состав педагогического факультета отметили основные тенденции в сфере образования, обсудили задачи, поставленные перед факультетом в новом учебном году, рассмотрели вопросы повышения качества преподавания и успеваемости.	1568136074
2129354440308749338_6323132732	8	2	447	carousel_container	9 сентября ректор Есеновского университета Берик Ахметов встретился с профессорско-преподавательским составом базового факультета. В своем выступлении ректор рассказал о новых вызовах системы образования и поднял вопросы академической честности. Подводя итоги встречи, профессорско-преподавательский состав базового факультета вместе с ректором обсудили существующие проблемы факультета, задачи на новый учебный год и поделились своими взглядами на улучшение перспектив и качества факультета не только на университетском уровне. но и в региональном контексте. 9 сентября ректор Есеновского университета Ахметов Берик Бакытжанович встретился с профессорско-преподавательским составом базового факультета университета. В своем выступлении ректор рассказал о новых вызовах системы образования и затронул вопросы академической честности. По итогам встречи профессорско-преподавательский состав PPS Basic вместе с ректором обсудили проблемы, стоящие перед факультетом, задачи, поставленные в новом учебном году, поделились мнениями по повышению качества и перспективам развития университета, а не только факультета.	1568058854
2129302990669046175_6323132732	8	5	717	carousel_container	Ректор Есеновского университета Берик Бакытжанович Ахметов провел традиционную встречу со студентами первого курса базового факультета. В ходе встречи ректор рассказал о новых вызовах и ключевых тенденциях в образовании для системы образования и рынка труда. Студенты получили информацию об основных компетенциях выпускников вузов, специальностях, которым грозит исчезновение в будущем, и специальностях, востребованных ежегодно. В конце встречи студенты получили исчерпывающие ответы на все интересующие их вопросы. В Есеновском университете прошла традиционная встреча ректора университета Ахметовой Берики Бакытжанович со студентами 1 курса основного факультета. В ходе встречи ректор рассказал о новых вызовах для системы образования, рынка труда и ключевых тенденциях. Студенты получили информацию об основных компетенциях, которыми должен обладать выпускник вуза, о специальностях, которым грозит исчезновение в будущем, и о тех, которые с каждым годом станут универсальными. В конце встречи студенты получили исчерпывающие ответы на все интересующие их вопросы.	1568052720
2128323324569143374_6323132732	8	2	544	carousel_container	6 сентября было подписано соглашение между Есеновским университетом и отделом печати, культуры и образования Посольства США в Казахстане. В рамках программы Фулбрайт Есеновский университет провел курсы английского языка, культурные мероприятия и встречу с Эбигейл Хомер для совместной работы с Есеновским языковым центром по организации разговорного клуба для студентов и преподавателей университета в течение всего учебного года. 6 сентября был заключен Договор между Есеновским университетом и Департаментом печати, культуры и образования Посольства США в Республике Казахстан. В рамках программы Fullbright состоялась встреча с Эбигейл Гомер, которая была направлена ​​в Есеновский университет с целью проведения курсов английского языка, культурных мероприятий, а также организации разговорного клуба для студентов и PPS University при Центре. для всеобщего прогресса.	1567935933
2127129056559152522_6323132732	8	2	680	carousel_container	Шамшидинова Куляш Ногатаевна, Председатель Правления АО «Назарбаев Интеллектуальные школы», посетила Есеновский университет с рабочим визитом. Ректор университета Берик Бакытжанович Ахметов представил деятельность вуза, план стратегического развития, учебную базу. Состоялся круглый стол с участием Куляш Ногатаевны. На круглом столе обсуждались формирование образовательных программ педагогического кластера, основные тенденции в образовании, перспективы подготовки и конкурентоспособность учителей. Шамшидинова Куляш Ногатаевна, Председатель Правления Назарбаев Интеллектуальных школ, приехала в Есеновский Университет с рабочим визитом. Ректор университета Ахметов Берик Бакытжанович ознакомился с деятельностью, стратегическим планом развития и образовательной базой вуза. При участии Куляш Ногатаевны был проведен круглый стол, на котором обсуждались вопросы формирования образовательных программ педагогического кластера, освещены основные тенденции в образовании, перспективы обучения и повышения конкурентоспособности учителей.	1567793567
2124217948353351223_6323132732	8	0	487	carousel_container	2 сентября 2019 года коллектив Есеновского университета собрался для анализа Послания Президента Республики Казахстан народу Казахстана «Конструктивный общественный диалог - основа стабильности и процветания Казахстана». Ректор университета Берик Бакытжанович Ахметов в своем выступлении обратил внимание на приоритеты Послания, подчеркнув, что главной движущей силой любого региона является университет, расположенный в этом регионе, и текущие потребности вуза, а также важные проблемы в обществе. . В ходе встречи профессор кафедры казахской филологии Камарова Н.С., доцент кафедры правоведения Алибеков С.К. , Декан инженерного факультета Джумагазиева Ш.К. и доцент кафедры «Экология и химическая инженерия» Махамбетова Р.К. поделился своими мыслями по поводу сообщения. Это Послание станет важным инструментом в комплексном решении социально-экономических проблем страны и реализации конкретных задач по поддержанию силы и единства независимого государства. 2 сентября 2019 года коллектив Есеновского университета собрался для обсуждения Послания Президента Республики Казахстан «Конструктивный общественный диалог - основа стабильности и процветания Казахстана». В своем выступлении ректор Университета Ахметов Берик Бакытжанович остановился на приоритетных направлениях Послания и отметил, что основной движущей силой любого региона является Университет, расположенный в этом регионе, и представляет собой отдельное юридическое лицо, отдельную организацию. В ходе встречи профессор кафедры казахской филологии Камарова Н. С., доцент кафедры «Правоведение» Алибеков С. К., декан инженерного факультета Джумагазиева Ш. К. и доцент кафедры «Экология и химическая инженерия» Махамбетова Р. К. высказали свое мнение. Это послание станет важным инструментом в решении социальных и экономических проблем страны и выполнении конкретных задач по сохранению единства и прочного фундамента независимой страны.	1567446603
2124173528040042680_6323132732	8	1	981	carousel_container	2 сентября в главном корпусе Есеновского университета прошла торжественная церемония, посвященная Дню знаний. Ректор университета Берик Бакытжанович Ахметов поздравил всех студентов и преподавателей с Днем знаний, ознакомил участников с целями вуза и выразил уверенность, что студенты Есеновского университета внесут свой вклад в развитие независимого Казахстана. Кроме того, в целях развития у молодежи патриотизма, честности и здравого смысла был проведен «Единый час лояльности». Лектором выступил Серик Маханбеталиевич, первый заместитель начальника Управления Государственного агентства по противодействию коррупции Республики Казахстан по Мангистауской области. Мероприятие продолжилось концертной программой, подготовленной студентами университета. 2 сентября в главном корпусе Есеновского университета прошла торжественная церемония, посвященная Дню знаний. Ректор университета Ахметов Берик Бакытжанович поздравил всех студентов и преподавателей с Днем знаний, ознакомил их с задачами, которые ставит университет, и выразил уверенность в том, что студенты Есеновского университета внесли свой вклад. Наряду с темой развития в молодежи патриотизма, честности и порядка был проведен «Час единства и порядка». Серик Маханбеталиулы был первым заместителем начальника Управления Агентства Республики Казахстан по делам государственной службы и противодействию коррупции в Мангистауской области. Мероприятие продолжилось концертной программой, подготовленной студентами вуза.	1567441241
2122816480618579886_6323132732	1	8	413	кормить	Уважаемые учителя, ученики, родители и все казахстанцы! Поздравляем вас с ярким и радостным праздником - Днем знаний и началом нового учебного года! Наш университет приветствует новых студентов, магистрантов и докторантов, поступающих в этом году. Желаем вам хорошего настроения, постоянного поиска новых свершений и открытий, творческих успехов, крепкого здоровья и удачи в новых начинаниях в этот особенный солнечный день! Уважаемые учителя, уважаемые ученики, родители и все казахстанцы! От всей души поздравляем вас с ярким и радостным праздником - Днем знаний и началом нового учебного года! В этом году наш университет с радостью встречает новых студентов, магистрантов, докторантов, выпускников. В этот особенный и радостный день желаем вам прекрасного настроения, новых свершений, непрерывных поисков открытий, творческих успехов, крепкого здоровья и успехов в новых начинаниях!	1567279466
2121357825997088650_6323132732	1	4	279	кормить	Есеновский университет искренне поздравляет казахстанцев с национальным праздником - Днем Конституции Республики Казахстан! Одним из важнейших событий в истории нашего народа стало принятие Основного закона нашей страны. Конституция - это надежная гарантия защиты наших прав и свобод, а также залог успеха нового Казахстана. В этот знаменательный день желаем Вам крепкого здоровья, счастья и благополучия, мира и согласия, а также дальнейшего процветания нашему общему дому - Республике Казахстан! Есеновский университет сердечно поздравляет казахстанца с Национальным праздником - Днем Конституции Республики Казахстан! Одним из важнейших событий в истории нашего народа стало принятие Основного закона страны. Конституция - это надежная гарантия соблюдения наших прав и свобод, а также залог успеха нового Казахстана. В этот знаменательный день желаем Вам крепкого здоровья, счастья и благополучия, мира и согласия, дальнейшего процветания нашего общего дома - Республики Казахстан!	1567105582
2121337513326776121_6323132732	8	3	408	carousel_container	Руководство Есеновского университета встретилось с Послом Индии в Казахстане Прабхатом Кумаром. В ходе встречи обсуждалась возможность открытия индийского центра на базе вуза и обмен опытом в проведении исследований в области информационных технологий, медицины, инженерии, а также возможности обучения преподавателей и студентов в рамках академической мобильности. . Он предложил курсы повышения квалификации для молодых специалистов и учителей. В завершение встречи стороны определили направления сотрудничества и выразили уверенность, что в будущем состоится обмен опытом в области культуры, образования и науки с Есеновским университетом и ведущими университетами Индии. Руководство Есеновского университета встретилось с миссией Индии в Казахстане с господином Прабхатом Кумаром. В ходе встречи обсуждалась возможность открытия индийского центра на базе университета, проводился обмен опытом в проведении исследований в области информационных технологий, медицины, инженерии совместно со студентами академии. С целью повышения квалификации молодых специалистов и учителей были предложены курсы по нескольким направлениям. В завершение встречи были определены ключевые направления сотрудничества, и обе стороны выразили уверенность, что в будущем будет проводиться работа по обмену опытом в области культуры, образования и науки с ведущими университетами Индии. Университет надеется на дальнейшее плодотворное сотрудничество.	1567103161
2121232056521269637_6323132732	8	9	766	carousel_container	Девиз 2019 года - «От сердца к сердцу!». Коллектив Есеновского университета принял участие в традиционной республиканской акции «Дорога в школу» и полностью подготовил к школе 9 детей из малообеспеченных и многодетных семей, оставшихся без попечения родителей. 29 августа в здании Есеновского университета администрация университета и активные студенты подарили детям школьную форму, рюкзаки и набор канцелярских принадлежностей для школы. Каждый может помочь нуждающимся. Вместе мы сможем сделать их детство счастливыми и добавить ярких впечатлений! Девиз 2019 года - «От сердца к сердцу!». Коллектив Есеновского университета принял участие в традиционной республиканской акции «Дорога в школу», полностью подготовив школу для 9 детей из числа несопровождаемых и многолетних семей, оставшихся без попечения родителей. 29 августа в здании Есеновского университета руководство университета и активные студенты передали школьную форму, рюкзаки и наборы канцелярских принадлежностей, необходимые для школы. Нуждающийся может помочь каждому. Вместе мы сможем сделать их детство немного счастливее и наполнить его яркими впечатлениями!	1567090589
2119740637105186166_6323132732	8	0	467	carousel_container	Депутат Мажилиса Парламента Республики Казахстан Нурлан Орынбасарович Дулатбеков посетил Есеновский университет с рабочим визитом. Ректор университета Берик Бакытжанович Ахметов ознакомил депутата Мажилиса с деятельностью вуза, планом стратегического развития, учебной базой и учебными планами. Также Нурлану Орынбасаровичу показали работу активных студентов приемной комиссии Есеновского университета. Депутат Мажилиса Парламента Республики Казахстан Дулатбеков Нурлан Орынбасарович прибыл в Есеновский университет с рабочим визитом. Ректор университета Ахметов Берик Бакытжанович ознакомил его с деятельностью, стратегическим планом развития, образовательной базой и программами обучения университета. Нурлану Орынбасаровичу также была продемонстрирована работа приемной комиссии Есеновского университета, в которой участвовали активные студенты вуза.	1566912799
2119552225605741296_6323132732	8	2	461	carousel_container	На военной кафедре Есеновского университета завершились тренировки с аспирантами. Наши курсанты прошли полный курс обучения по программам подготовки офицеров запаса. Во время стажировки студенты получили практические навыки по специальностям. Кроме того, в рамках встречи со школьниками были проведены соревнования среди воспитательных взводов на исполнение военно-патриотических песен. На последнем этапе обучения были проведены комплексные выпускные экзамены по дисциплинам. После сдачи государственных экзаменов преподаватели и коллектив подвели итоги всего курса. Ректор Есеновского университета Берик Ахметов выступил на митинге, посвященном окончанию сбора. На военной кафедре Есеновского университета прошли учебные занятия со студентами аспирантуры. Наши курсанты прошли полный курс подготовки офицеров запаса. Во время занятий на судовой практике студенты получили практические навыки по своим специальностям. Кроме того, в рамках сбора со школьниками проводятся соревнования между учебными взводами по исполнению военно-патриотических песен. В конце учебного года проводятся общеобразовательные выпускные экзамены. ППС и коллектив после сдачи государственных экзаменов представили результаты по всему учебному курсу. Ректор Есеновского университета Ахметов Берик Бакытжанович выступил на митинге, посвященном завершению школьных сборов.	1566890342
2116071342877867876_6323132732	8	1	574	carousel_container	Началась стажировка курсантов военной кафедры Есеновского университета на кораблях Военно-морских сил Республики Казахстан. По прибытии на борт наши курсанты ознакомились с правилами и требованиями безопасности корабля. На каждом судне имеется полный комплект индивидуального и коллективного спасательного оборудования (спасательные жилеты, ремни, поручни), средства защиты органов дыхания и защитная одежда в соответствии с установленными стандартами. Судовая практика курсантов военной кафедры Есеновского университета началась на кораблях Военно-морских сил Республики Казахстан. К моменту прибытия нашего корабля наши курсанты были знакомы с судовыми правилами и требованиями безопасности. На каждом судне имеется полный комплект индивидуального и коллективного спасательного снаряжения (спасательные жилеты, ремни, плоты), изолирующие средства защиты органов дыхания и защитная одежда согласно регламенту.	1566475384
2115338986151908429_6323132732	1	9	460	кормить	ВНИМАНИЮ КАНДИДАТОВ ЕССЕНОВСКОГО УНИВЕРСИТЕТА! Прием заявлений от первокурсников и направлений в общежития вуза продлится до 23.08.19. Спешите подать заявку! ВНИМАНИЮ АБИТУРИЕНТОВ ЕССЕНОВСКОГО УНИВЕРСИТЕТА! Прием заявлений первокурсников и выдача направлений в общежитии университета продлен до 23.08.19. Спешите подать заявку!	1566388098
2113715573264061082_6323132732	1	5	341	кормить	Уважаемые соискатели! Начался прием заявок на участие в конкурсе на получение государственных грантов на обучение в магистратуре. Заявки принимаются до 20 августа. Уважаемые абитуриенты! Начался прием заявок на участие в конкурсе государственных грантов на магистерскую программу. Крайний срок подачи заявок - 20 августа.	1566194700
2109570041109243155_6323132732	8	2	673	carousel_container	№ Студенты военной кафедры Есеновского университета торжественно приняли военную присягу на территории учебного центра в / ч 29011. Студенты третьего курса проходят двухгодичный курс военной подготовки, по окончании которого в следующем году им официально присваивается звание «лейтенант запаса». С момента открытия военной кафедры КарГТУ университет покинули более шестисот лейтенантов запаса. На территории учебного центра воинской части 9029011 курсантов военной кафедры Есеновского университета торжественно приняли военную присягу. Слушатели третьего курса прошли двухгодичный курс обучения основам военной подготовки и в следующем году после получения дипломов официально получат почетное звание «лейтенант запаса». За время существования военной кафедры КГУТИ из стен университета было выпущено более шестисот лейтенантов.	1565700369
2107910723863391628_6323132732	1	0	350	кормить	Есеновский университет поздравляет всех казахстанцев с Курбан айтом! Есеновский университет поздравляет всех казахстанцев с праздником Курбан Айт!	1565502562
2105962026132934500_6323132732	8	2	479	carousel_container	Ректор Есеновского Университета Берик Бакытжанович Ахметов, Управляющий директор по управлению персоналом и вознаграждениям АО «Озенмунайгаз» Ермек Суйесинович Коптлеев, Директор департамента кадрового консультирования Корпоративного Университета «Самрук-Казына» Маржан Кенесовна Назарова, Департамент управления персоналом АО НК «КазМунайГаз» Динара Департамент оценки и Джанаралова Гульдария Ахжегетовна, ведущий инженер по обучению персонала Департамента управления и развития персонала АО «Озенмунайгаз». На встрече были обсуждены вопросы организации тренингов для сотрудников АО «Озенмунайгаз», подписано соглашение о совместной научно-исследовательской деятельности. Ректор Ахметова Берика Бакытжанович встретилась с Есеновским университетом с Управляющим директором по кадрам и оплате АО «Озенмунайгаз» Коптлеевым Ермеком Сесиновичем, директором департамента кадрового консультирования корпоративного департамента Маржана Кеналшей Департамента Самрук-Казына Назаров Назаров НК «ЗМунайГаз» Динара и ведущий инженер отдела кадров Департамента управления и развития персонала АО «Озенмунайгаз» Джанаралова Гульдария Ахжегетовна. На встрече обсуждались вопросы организации обучающих курсов для сотрудников ОАО «Озенмунайгаз», подписание соглашения о совместной научной деятельности.	1565281471
2103944837892878726_6323132732	1	6	535	кормить	Сегодня, 5 августа, день рождения Шахмардана Есеновича Есенова. Шахмардан Есенович - научный и общественный деятель Казахстана, геолог, президент Академии наук Казахской ССР. За время его работы в нашем регионе были открыты новые газовые и нефтяные месторождения, исследованы новые пресноводные бассейны. Для нашего вуза большая честь носить имя Шахмардана Есенова, внесшего значительный вклад в развитие геологической науки и геологической деятельности в Казахстане. Сегодня, 5 августа, день рождения Есеновой Шахмардан Есенович. Шахмардан Есенович - ученый и государственный деятель Казахстана, геолог, президент Академии наук Казахской ССР. Именно в этот период его работы в нашем регионе были открыты новые газовые и нефтяные месторождения, исследованы новые бассейны с пресной водой. Наш университет гордо носит имя Шахмардана Есенова, внесшая огромный вклад в развитие геологической науки и геологической службы Казахстана.	1565029791
2100879609634253973_6323132732	2	4	294	кормить	Yessenov University приглашает вас учиться по программе MBA! MBA (Master of Business Administration) - это современная практико-ориентированная программа обучения, разработанная специалистами рынка, тренерами и иностранными преподавателями с большим опытом бизнес-образования. Программа MBA позволяет эффективно управлять командой, видеть стратегические перспективы и достигать целей. Благодаря программе MBA вы можете получить все знания и навыки, необходимые для успешной карьеры в своей области. Преимущества этой программы: • Карьерный рост • Новые знания в менеджменте • Новые деловые знакомства • Глубокое понимание бизнес-процессов компании • Коммуникативные навыки и командная работа С 3 июля по 10 августа будут приниматься все абитуриенты, желающие обучаться по данной программе. . Успейте подать заявку и учиться в Есеновском университете на программу МВА! Будьте в числе лидеров! Подробности http://yu.edu.kz/ru/mba/ Есеновский университет приглашает вас учиться на MBA! MBA (Master of Business Administration) - это современная практико-ориентированная программа обучения, разработанная ведущими специалистами рынка, тренерами и иностранными преподавателями с большим опытом бизнес-образования. Программа MBA позволяет эффективно управлять командой, видеть стратегические перспективы и достигать поставленных целей. Благодаря программе MBA вы сможете получить все знания и навыки, необходимые для достижения блестящей карьеры в сфере своей деятельности. Преимущества данной программы: • Продвижение по карьерной лестнице • Новые знания в менеджменте • Новые деловые знакомства • Более глубокое понимание бизнес-процессов компании • Навыки общения и улучшения работы в команде с 3 июля по 10 августа ПО. Успейте подать документы и подать заявку в Есеновский университет на программу МВА! Будьте в числе лидеров! Подробная информация http://yu.edu.kz/ru/mba/	1564664449
2096548976525485129_6323132732	8	1	387	carousel_container	Ректор Есеновского университета Берик Ахметов подписал Меморандум о взаимопонимании с заместителем руководителя Агентства Республики Казахстан по противодействию коррупции Маратом Жамбыловичем Ахметовым. Цель меморандума - формирование антикоррупционной культуры в сфере образования при взаимовыгодном сотрудничестве. В рамках меморандума будет проводиться работа по антикоррупционному мониторингу, будет принят комплекс мер по снижению коррупции в высшем образовании в рамках проекта «Сознательное поколение - светлое будущее», открывшегося в университете. Ректор Есеновского университета Ахметов Берик Бакытжанович подписал Меморандум о взаимопонимании с заместителем руководителя Агентства Республики Казахстан по противодействию коррупции Ахметовым Маратом Джамбуловичем. Целью Меморандума является формирование антикоррупционной культуры в высших учебных заведениях применительно к взаимным интересам. В рамках заключенного Меморандума будет проводиться работа по антикоррупционному мониторингу и внутреннему анализу коррупционных рисков и комплексом будут приняты меры по снижению уровня коррупции в системе образовательных учреждений в рамках открытого будущего. университета.	1564207697
