id,created_time,message,story,comments
1849247698620787_2864817043730509,2021-04-09T12:13:37+0000,"♟Шахмат ойнай аласың ба?
Әрқашан осы турнирге қатысқың келді ме?
Өзіңді деңгейіңнің шеберлеріне қарсы сынап көргің келе ме?
⠀
Онда біз сені “Yessenov Fest - 2021” аясында өткізілетін “Yessenov Chess Cup 2021” ашық шахмат турниріне шақырамыз!
⠀
2021 жылдың 30 сәуірінен бастап Сен 3 жүлделі орынның 1-ін жеіңіп ала аласың:
⠀
1 орын-100 000тг.
2 орын-60 000 тг.
3 орын-40 000тг.
⠀
Тіркеу 25 сәуір күніне дейін жүргізіледі.
1. Қатысушы біздің телеграм каналымыздан https://t.me/YessenovUniversity жүктеп алуға болатын өтінімді толтырып, жіберуі тиіс 
2. Өтінімге жеке басты куәландыратын құжатты және оқу орнынан анықтаманы қосу қажет
3. Өтінімді yessenov.chess.cup@gmail.com e-mail-ге жіберу керек.
⠀
Турнирге ЖОО, колледж студенттері мен 9-11 сынып оқушылары қатыса алады.
Қатысушылар саны шектеулі!
⠀
Өз мүмкіндігіңді өткізіп алма!💙

“Дебют” шахмат мектебіне техникалық қолдау үшін алғыс білдіреміз!",,"{'data': [{'created_time': '2021-04-13T19:56:50+0000', 'message': 'Сәттілік!', 'id': '2864817043730509_2868350496710497'}], 'paging': {'cursors': {'before': 'MQZDZD', 'after': 'MQZDZD'}}}"
1849247698620787_2863965843815629,2021-04-08T11:58:57+0000,"6 сәуір күні Yessenov University ""Инжиниринг"" факультетінің оқытушылары мен студенттерінің ""ТҰЛҒАЛАР – ЕЛДІҢ АРДАҒЫ"" атты  өлкеміздің ардагерлерімен кездесуі өтті. 

Іс-шара ашық диалог форматында ұйымдастырылды, оның аясында студенттер өздерін қызықтырған сұрақтарын қойып, оларға толық жауаптар алды, ал кейбір жағдайларда кеңестер мен тілектер айтылды. Мұнайшы-геолог Қырымқұлов С.Е., еңбек ардагері Құмысқалиев Е. К., медицина ардагері Тұрарбеков Б. Т., ардагер-мұнайшылар Сағындықов Ө.С., Бижанов С.Ә., Кожыков Б. көпжылдық еңбек қызметі және сүйікті кәсібі туралы естеліктерімен бөлісті. 

Кездесу соңында құрметті қонақтар ұйымдастырушылар мен қатысушыларға біздің аймақтың дамуының бастауында тұрған адамдарға назар аударғаны үшін алғыс білдірді.
—————
6 апреля в Yessenov University прошла встреча преподавателей и студентов факультета «Инжиниринг» с ветеранами нашего региона «ТҰЛҒАЛАР – ЕЛДІҢ АРДАҒЫ». 

Мероприятие проходило в формате открытого диалога, в рамках которого студенты смогли задать интересующие вопросы и получить на них подробные ответы, а в некоторых случаях советы и напутственные слова. 

Нефтяник-геолог Кырымкулов С.Е., ветеран труда Қумискалиев Е.К., ветеран медицины Турарбеков Б.Т., ветераны-нефтяники Сагындыков Ө.С., Бижанов С.Ә., Кожыков Б. поделились воспоминаниями о многолетней трудовой деятельности и любимой профессии. В завершении встречи почетные гости поблагодарили организаторов и участников встречи за внимание к тем людям, которые стояли у истоков развития нашего региона.",,"{'data': [{'created_time': '2021-04-08T15:51:55+0000', 'message': 'Встреча прошла очень интересно и познавательно 👍👍👍 благодарим организаторов, гостей и участников 👍👍👍', 'id': '2863965843815629_2864106293801584'}], 'paging': {'cursors': {'before': 'MQZDZD', 'after': 'MQZDZD'}}}"
1849247698620787_2863261827219364,2021-04-07T11:12:04+0000,"Yessenov University ұжымы университеттің Президенті Ахметов Берік Бақытжанұлының анасы Ахметова Сәнзира Тынымбайқызының қайтыс болуына байланысты қайғысына ортақтасып, көңіл айтады.

Аналардың орындары бөлек, анаңыздың жылуы әрқашан сізбен бірге болсын!

Марқұмның иманы саламат болсын. Жатқан жері жайлы, топырағы торқа болып, мәңгілік мекені жаннаттан болсын. Бұл дүниеде жасамаған жасын, көре алмаған қуаныш-қызығын бала-шағасына, немере-шөберелеріне бұйыртсын.
————
Коллектив Yessenov University выражает глубокие соболезнования в связи со смертью матери президента Ахметова Берика Бакытжановича Ахметовой Сәнзиры Тынымбаевны.

Мамы будет всегда не хватать, но пусть память о ней и тепло матери будут с вами всегда!

Светлая память. Пусть земля ей будет пухом, и она упокоится с миром.",,"{'data': [{'created_time': '2021-04-08T21:45:57+0000', 'message': 'Берік Бакытжанович, анаңыздың иманы саламат болсын. Орны толмас қаза әрине. Алла сабыр берсін!', 'id': '2863261827219364_2864341230444757'}, {'created_time': '2021-04-07T17:41:09+0000', 'message': 'Иманды болсын ', 'id': '2863261827219364_2863484450530435'}, {'created_time': '2021-04-08T00:08:43+0000', 'message': 'Берик Бахытжанович, примите искренние соболезнования. Светлая память. Иманды болсын 🙏', 'id': '2863261827219364_2863659650512915'}, {'created_time': '2021-04-07T13:58:31+0000', 'message': 'Берік Бахытжанұлы, Сіздей көшбасшыны дүниеге әкелген Ананың бақилық болуы, білім саласында жүрген әрбір адамның жанына ауыр тиеді, қайғыңызға ортақпын. Анамыздың жаны жәннатта, иманы Өзіне жолдас болсын... 🤲🤲🤲', 'id': '2863261827219364_2863367903875423'}, {'created_time': '2021-04-07T17:43:58+0000', 'message': 'Иманды болсын. Светлая память', 'id': '2863261827219364_2863486343863579'}, {'created_time': '2021-04-07T19:06:20+0000', 'message': 'Иманды болсын!', 'id': '2863261827219364_2863526327192914'}, {'created_time': '2021-04-08T06:46:27+0000', 'message': 'Иман байлығын берсін!', 'id': '2863261827219364_2863823973829816'}, {'created_time': '2021-04-07T12:30:35+0000', 'message': 'Берик Бахытжанович,  примите соболезнования. Потеря близкого человека это всегда тяжело. Иманды болсын.', 'id': '2863261827219364_2863297990549081'}, {'created_time': '2021-04-07T15:44:55+0000', 'message': 'Иманды болсын!', 'id': '2863261827219364_2863422323869981'}, {'created_time': '2021-04-07T13:40:36+0000', 'message': 'Иманды болсын.', 'id': '2863261827219364_2863353310543549'}, {'created_time': '2021-04-07T13:58:50+0000', 'message': 'Иманды болсын!', 'id': '2863261827219364_2863368117208735'}, {'created_time': '2021-04-07T16:02:33+0000', 'message': 'Иманды болсын.\nАнага не жетсин.', 'id': '2863261827219364_2863431330535747'}, {'created_time': '2021-04-08T01:25:16+0000', 'message': 'Иманы саламат болсын. Орны толмас қайғысына ортақпын.', 'id': '2863261827219364_2863695423842671'}, {'created_time': '2021-04-07T16:07:19+0000', 'message': 'Иманды болсын.', 'id': '2863261827219364_2863433760535504'}, {'created_time': '2021-04-07T16:51:41+0000', 'message': 'Берік Бақытжанұлы анаңыз Сәнзира апайдан айырылып қалу сіздер үшін үлкен қайғылы жағдай. Анаңыз бар өмірін жанұямен, білім, ғылым саласына арнаған, өскелең ұрпаққа дәріс беріп тәрбиелеуде үлкен еңбек сіңірген тұлға. Тұлғалығы сол сіздердей үлкен азамаматтарды өсіріп, тәрбиелеп жетілдірген. Үлкендердің батасын, жастардың тілегін алған азаматша екенін білеміз. Жақсы әкенің қадірі ұрпағымен, қасиетті ананың қадірі жанұясымен бақытты дегендей. Жақсы өнегелі аналардың өлген күні болмайды, тек жақсы жарқын күндері болады демекші. Сіздің қайғыңызға ортақтасып көңіл айтамын. Анаңыздың жатқан жері жайлы, топырағы торқа, алды өзіне, арты ұрпақтарымен жанұясына шарапаты дарысын.', 'id': '2863261827219364_2863460617199485'}, {'created_time': '2021-04-07T14:33:20+0000', 'message': 'Иманды болсын!', 'id': '2863261827219364_2863385387207008'}, {'created_time': '2021-04-07T14:44:01+0000', 'message': 'Иманды болсын. Алдынан жарылқасын.', 'id': '2863261827219364_2863391023873111'}, {'created_time': '2021-04-08T15:32:48+0000', 'message': 'Иманды болсын', 'id': '2863261827219364_2864094680469412'}, {'created_time': '2021-04-07T18:25:56+0000', 'message': 'Иманды болсын.', 'id': '2863261827219364_2863506963861517'}, {'created_time': '2021-04-07T15:29:07+0000', 'message': 'Иманды болсын! ', 'id': '2863261827219364_2863414603870753'}, {'created_time': '2021-04-07T14:34:28+0000', 'message': 'Иманды болсын!', 'id': '2863261827219364_2863385897206957'}, {'created_time': '2021-04-07T14:54:40+0000', 'message': 'Иманды болсын', 'id': '2863261827219364_2863396933872520'}, {'created_time': '2021-04-07T17:27:06+0000', 'message': 'Анаңыздың жаны жәннатта, иманы жолдасы болсын!', 'id': '2863261827219364_2863477483864465'}, {'created_time': '2021-04-07T19:24:14+0000', 'message': 'Қайғынызга ортакпыз. Арты қайырлы болсын.', 'id': '2863261827219364_2863534780525402'}, {'created_time': '2021-04-07T16:06:10+0000', 'message': 'Иманды болсын!', 'id': '2863261827219364_2863433227202224'}], 'paging': {'cursors': {'before': 'NzcZD', 'after': 'NTMZD'}, 'next': 'https://graph.facebook.com/v10.0/1849247698620787_2863261827219364/comments?access_token=EAACG76r7CDABAMOOi3KUeBNZBqro6OQVuepVk1qu7ZAHKtcFUw9gBQBjkLZCSGcNcJe9PzViIGUvrZA3YaiBgXDEQY8QalyapUbZA9ngaFW4NnXuAPlvSsCf7mcxhmVKkanIcJwv4qAkxOE1ZBxsDHs9M88WFl8ry661Hic4y0qEZA0UWBSIPaUZAW9gRML5J8bDoCZCZBlZB7c5qhSZCnS1iYx3MK0mcxei8c7s5kI41y4ZBMVkMuEGzyPAL&limit=25&after=NTMZD'}}"
1849247698620787_2862670833945130,2021-04-06T17:56:21+0000,"📌7 cәуір күні сағат 15:00-де Түрктілдес мемлекеттер ынтымақтастығы кеңесінің (Түрік кеңесі) Мажарстандағы өкілдігіне Жоба директоры Қанат Ыдырыс «Түркі әлемі интеграциясында Түркі кеңесінің рөлі»тақырыбында семинар-тренинг өткізеді.

Семинар Google Hangouts Meet платформасында онлайн өтеді. Семинарға белсенді қатысуға шақырамыз!

https://meet.google.com/vty-wqdy-tww
————
📌7 апреля в 15:00 представительство Совета сотрудничества тюркоязычных государств (Тюркский совет) в Венгрии директор проекта Канат Идрис проведет семинар-тренинг на тему «Роль Тюркского совета в интеграции тюркского мира». 

Семинар пройдет онлайн на платформе Google Hangouts Meet. Приглашаем принять активное участие в семинаре!

https://meet.google.com/vty-wqdy-tww",Yessenov University сейчас здесь: Yessenov University.,
1849247698620787_2862621457283401,2021-04-06T17:07:05+0000,"📌1-2 сәуір күндері білім беру бағдарламаларын жаңа контексте әзірлеу және ""зерттеулерге негізделген оқыту"" парадигмасын игеру бойынша академиялық қызметкерлердің құзыреттерін кеңейту мақсатында YU-да “Білім беру бағдарламаларын әзірлеу және оларды жаңа контексте іске асыру” өңірлік семинары өтті.

Семинардың спикерлері-Astana IT University бірінші проректоры, э.ғ. д., профессор, Қазақстандағы жоғары білімді реформалау бойынша ұлттық сарапшылар командасының (ЭРВО ҰК) Бақылау кеңесінің төрағасы Серік Өмірбаев және Astana IT University ректоры, т. ғ. д., Қазақстандағы жоғары білімді реформалау бойынша ұлттық сарапшылар командасының (ЭРВО ҰК) мүшесі Ахмед-Заки Дархан Жұмақанұлы болды.

Семинар барысында білім беру бағдарламаларының кезеңдерін, принциптері мен құрылымын анықтаудың, білім беру бағдарламаларында оқыту нәтижелерін сипаттау дағдыларын игерудің, ""зерттеуге негізделген оқыту"" парадигмасына көшуді негіздеудің, тұлғаның құзыреттілігін бағалауда интегралдық GPA-ны қараудың өзекті мәселелері қаралды.
————
📌1-2 апреля с целью расширения компетенций академического персонала по разработке образовательных программ в новом контексте и освоения парадигмы «обучение, основанное на исследованиях» в YU прошел региональный семинар «Разработка образовательных программ и их реализация в новом контексте».

Спикерами семинара выступили Омирбаев Серик Мауленович, первый проректор Astana IT University, д.э.н., профессор, Председатель Наблюдательного Совета Национальной команды экспертов по реформированию высшего образования (НК ЭРВО) в Казахстане, и Ахмед-Заки Дархан Жумаканович, ректор Astana IT University, д.т.н., член Национальной команды экспертов по реформированию высшего образования (НК ЭРВО) в Казахстане.

В ходе семинара рассматривались актуальные вопросы определения этапов, принципов и структуры образовательных программ, освоения навыков описания результатов обучения в образовательных программах, обоснования перехода к парадигме «обучение, основанное на исследовании», рассмотрения интегрального GPA в оценке компетенций личности.",,
1849247698620787_2861822950696585,2021-04-05T16:10:04+0000,"📌2 сәуір күні Yessenov University қызметкерлері, профессорлық-оқытушы құрамы мен қонақтары өздерінің ""Yessenov – жасыл кампус"" акциясын жалғастырып, кампустың бүкіл аумағында ағаштар отырғызды.🌳
Роликке өз бағаңды бер!🔻
————
📌2 апреля сотрудники, профессорско-преподавательский состав и гости Yessenov University продолжили собственную акцию «Yessenov – жасыл кампус» и посадили деревья по всей территории кампуса.🌳
Оцените видео в комментариях!🔻",,"{'data': [{'created_time': '2021-04-13T19:58:18+0000', 'message': 'Жасыл аймақты бірге қалыптастыру жақсы бастама! Жалғасын таба берсін.', 'id': '2861822950696585_2868352070043673'}], 'paging': {'cursors': {'before': 'MQZDZD', 'after': 'MQZDZD'}}}"
1849247698620787_2861713434040870,2021-04-05T12:52:23+0000,"📌2 сәуір күні Yessenov University ұйымдастырумен 2021 жылы Манчестер қаласында өткен Парапауэрлифтингтен әлем чемпионатының қола жүлдегері Исентемиров Гани Бердихановичпен кездесу өткізілді.

Әлем чемпионатының жүлдегері өзінің өміріндегі қиыншылықтары жайлы, басынан өткен ауыр сынақта сағының сынбай, аяқтан тұрғандағы жолы мен мақсаты жайлы сөз етті.

Шараға Маңғыстау облысы мүгедектерге арналған спорт клубы басшысы, ҚР еңбек сіңірген жаттықтырушысы Бейсенбаев Мұрат Жаналиевич қатысып, облыс көлемінде мүгедектердің спорт түрлері қарқынды дамып келетінін айтып, жастарға елін, жерін сүюге, мүгедек жандардың спортына жанкүйер болуға шақырды.
—————
📌2 апреля в Yessenov University была организована встреча с бронзовым призером чемпионата мира по Парапауэрлифтингу, прошедшего в Манчестере в 2021 году, Исентемировым Гани Бердихановичем.

На встрече призер чемпионата мира рассказал о своих трудностях в жизни, о своем пути и целях в нелегком испытании.

В мероприятии принял участие руководитель спортивного клуба для инвалидов Мангистауской области, заслуженный тренер РК Бейсенбаев Мурат Жаналиевич, который отметил, что в области активно развиваются виды спорта инвалидов и призвал молодежь любить свою страну, свою землю, болеть за спорт людей с инвалидностью.",Yessenov University сейчас здесь: Yessenov University.,
1849247698620787_2860414714170742,2021-04-03T18:16:43+0000,"📌Құрметті YU білімгерлері! 
Қазақстан Тәуелсіздігінің 30 жылдығына орай жастар арасында ораторлық қабілеттерді шыңдау мақсатында «Union» жоғарғы студенттер кеңесінің ұйымдастыруымен «Yessenov саңлағы» атты факультет аралық пікірсайыс турнирі өтетінін хабарлаймыз.
Турнир 8-ші сәуір күні сағат 10:00 де Yessenov University бас ғимаратында өтеді! 
Турнир жеңімпаздарына ақшалай сыйақылар мен мақтау қағаздары беріледі! 
Толық ақпаратты 8 778 131 3281 номері арқылы біле аласыздар!
————
📌Уважаемые обучающиеся YU! В честь 30-летия Независимости Казахстана в целях повышения ораторских способностей среди молодежи состоится межфакультетный дебатный турнир «Yessenov саңлағы», организованный высшим студенческим советом «Union».
Турнир состоится 8 апреля в 10:00 в главном корпусе Yessenov University! 
Победителям турнира будут вручены денежные премии и грамоты! 
Более подробную информацию вы можете узнать по номеру 8 778 131 3281!",Yessenov University сейчас здесь: Yessenov University.,
1849247698620787_2860255070853373,2021-04-03T13:10:45+0000,"🔷Құрметті мектеп бітіруші және колледж түлектері!

Сіздерге керемет жаңалығымыз бар! 
Ол сіздерге арналған тегін білім беру грантын ұтып алу! Ол үшін сіздер республикалық “YU Debate Cup-2021” турниріне қатысуға шақырамыз!
Толығырақ ақпаратты төмендегі сілтемеден ала аласыз!

https://debate.yu.edu.kz

Біз сіздерді күтеміз!💙
————
🔷Уважаемые выпускники школ и колледжей!

У нас для вас отличная новость! 
Вы можете выиграть бесплатные образовательные гранты! Для этого приглашаем вас принять участие в республиканском турнире ""YU Debate Cup-2021""!
Более подробную информацию вы можете узнать по ссылке ниже!

https://debate.yu.edu.kz

Мы вас ждем!💙",Yessenov University сейчас здесь: Yessenov University.,
1849247698620787_2860097740869106,2021-04-03T07:54:38+0000,"🔷Сен мектеп/колледж түлегісің бе?
100% тегін білім грантын ұтып алғың келе ме?
Онда Yessenov University Сіздерді “Jas Kasipker-2021” startup жобалар байқауына қатысуға шақырады!
Бұл жобаға қатысу тегін оқуға, сондай-ақ өзіңнің жеке жобаңды іске асыруға мүмкіндік береді.
Өтінішіңді және жобаңды сипаттайтын 3-5 минуттық бейнероликті осы сілтемеге өтіп https://startup.yu.edu.kz 12 сәуірге дейін жібер!
Қатысып, 30 білім беру грантының бірін ұтып ал!
Біз сені күтеміз!💙
————
🔷Ты выпускник школы/колледжа?
Хочешь выиграть бесплатный 100%-ный образовательный грант?
Тогда Yessenov University приглашает тебя принять участие в конкурсе startup проектов “Jas Kasipker-2021”!
Участие в этом проекте предоставляет возможность обучаться бесплатно, а также реализовать твой собственный проект.
Отправь свою заявку по ссылке https://startup.yu.edu.kz  и 3-5 минутное видео для своего проекта до 12 апреля!
Прими участие и выиграй один из 30 образовательных грантов!
Мы тебя ждем!💙",Yessenov University сейчас здесь: Yessenov University.,
